time,open,high,low,close,Volume,Volume MA
1585548000,1.62106,1.63522,1.62057,1.62716,593,584.2
1585562400,1.62676,1.63428,1.6198,1.6258,594,584.2
1585576800,1.62638,1.62888,1.6193,1.6257,595,584.25
1585591200,1.62639,1.62658,1.61861,1.62122,548,581.8
1585605600,1.6215,1.62854,1.6143,1.62027,592,581.8
1585620000,1.62154,1.62388,1.6095,1.61036,592,584.2
1585634400,1.61304,1.63236,1.61116,1.63236,598,584.4
1585648800,1.63287,1.64372,1.63228,1.63798,595,584.6
1585663200,1.63801,1.64372,1.62578,1.63482,596,584.8
1585677600,1.63501,1.63528,1.6229,1.6233,516,580.9
1585692000,1.62391,1.63645,1.62375,1.6337,591,580.65
1585706400,1.6337,1.63615,1.6292,1.63456,586,582.1
1585720800,1.63439,1.65209,1.63431,1.64919,596,582.1
1585735200,1.64908,1.65533,1.64434,1.64843,585,581.5
1585749600,1.64746,1.65138,1.62299,1.64604,593,581.2
1585764000,1.6457,1.6485,1.6432,1.6472,554,579.05
1585778400,1.64709,1.64755,1.6411,1.64613,583,578.3
1585792800,1.64602,1.64889,1.63945,1.63945,574,583.4
1585807200,1.64056,1.64164,1.634,1.63933,591,583.15
1585821600,1.63969,1.66447,1.6373,1.66009,587,582.95
1585836000,1.65897,1.66131,1.64615,1.6558,592,582.9
1585850400,1.65596,1.6588,1.64734,1.64929,547,580.55
1585864800,1.64943,1.65358,1.6468,1.64982,553,578.45
1585879200,1.6499,1.65123,1.6457,1.64648,571,579.6
1585893600,1.64665,1.67167,1.6465,1.66695,590,579.5
1585908000,1.6676,1.67095,1.6619,1.664,590,579.4
1585922400,1.66382,1.66926,1.65921,1.66723,591,579.05
1585936800,1.66704,1.6691,1.66487,1.6677,467,572.65
1586124000,1.6668,1.6683,1.65385,1.66017,291,557.4
1586138400,1.66042,1.66465,1.6554,1.6572,586,560.9
1586152800,1.65689,1.65921,1.64558,1.64708,590,560.85
1586167200,1.64682,1.65014,1.6429,1.64334,588,560.95
1586181600,1.64398,1.64579,1.63779,1.63986,593,560.8
1586196000,1.63994,1.64445,1.6398,1.64352,544,558.75
1586210400,1.6438,1.64547,1.6317,1.63421,584,558.3
1586224800,1.63396,1.63712,1.62507,1.62719,591,560.15
1586239200,1.62768,1.62772,1.6144,1.62008,590,560.5
1586253600,1.62007,1.62053,1.6105,1.6116,585,561.05
1586268000,1.61123,1.62094,1.6109,1.6131,587,560.85
1586282400,1.61316,1.6214,1.61247,1.62043,547,558.85
1586296800,1.6212,1.63292,1.6189,1.62999,582,558.35
1586311200,1.62976,1.63217,1.62538,1.62556,553,558.65
1586325600,1.62625,1.63465,1.6246,1.62518,590,560.5
1586340000,1.62503,1.62559,1.6106,1.61383,592,561.55
1586354400,1.61421,1.61612,1.6036,1.60523,590,561.55
1586368800,1.6051,1.60714,1.602,1.60375,544,559.25
1586383200,1.60369,1.60969,1.5996,1.6086,572,558.3
1586397600,1.60793,1.60982,1.6019,1.60982,585,564.2
1586412000,1.61018,1.61366,1.6008,1.6048,588,579.05
1586426400,1.60496,1.6074,1.5863,1.5875,583,578.9
1586440800,1.58648,1.5895,1.57495,1.57923,591,578.95
1586455200,1.57983,1.58326,1.5753,1.57856,557,577.4
1586469600,1.57851,1.58358,1.5773,1.58028,539,574.7
1586484000,1.57986,1.57986,1.5753,1.57555,487,571.85
1586498400,1.57557,1.5776,1.57,1.57495,524,568.85
1586512800,1.5749,1.57751,1.5728,1.57463,495,564.05
1586527200,1.57478,1.57617,1.5742,1.57503,401,554.6
1586541600,1.57502,1.57502,1.5728,1.5741,370,543.85
1586728800,1.5733,1.5797,1.5726,1.5768,120,520.5
1586743200,1.577,1.5791,1.5766,1.5782,120,499.15
1586757600,1.5779,1.578,1.5717,1.5749,120,476.05
1586772000,1.575,1.5784,1.5685,1.5711,120,454.4
1586786400,1.5703,1.5714,1.5602,1.5613,120,430.9
1586800800,1.5615,1.5676,1.5609,1.5664,120,407.3
1586815200,1.5663,1.5679,1.5555,1.5555,120,383.8
1586829600,1.5553,1.558,1.5549,1.5576,120,362.6
1586844000,1.5576,1.5664,1.5575,1.5664,120,340
1586858400,1.5661,1.5678,1.55935,1.56268,445,333
1586872800,1.5621,1.5631,1.552,1.55235,583,332.75
1586887200,1.55312,1.55581,1.5509,1.5519,529,330.05
1586901600,1.55183,1.55875,1.5516,1.55651,555,328.25
1586916000,1.55668,1.56645,1.55598,1.5664,554,328.1
1586930400,1.56623,1.58081,1.5659,1.5772,591,330.7
1586944800,1.57718,1.59098,1.5758,1.58862,592,335.95
1586959200,1.58833,1.59042,1.5759,1.57886,584,338.95
1586973600,1.57828,1.58388,1.5748,1.58133,539,341.15
1586988000,1.5816,1.5945,1.58135,1.59381,582,350.2
1587002400,1.5937,1.59598,1.5886,1.59091,579,360.65
1587016800,1.59105,1.59326,1.5846,1.58969,522,380.75
1587031200,1.58899,1.59098,1.57906,1.58335,587,404.1
1587045600,1.58261,1.59411,1.5799,1.58773,588,427.5
1587060000,1.58807,1.58854,1.56981,1.57238,560,449.5
1587074400,1.57368,1.57545,1.56626,1.56691,593,473.15
1587088800,1.5686,1.57358,1.5671,1.57187,577,496
1587103200,1.57188,1.58303,1.57052,1.58114,593,519.65
1587117600,1.58058,1.58199,1.56777,1.56899,588,543.05
1587132000,1.5691,1.57732,1.5689,1.57256,586,566.35
1587146400,1.57226,1.57537,1.5691,1.5713,458,567
1587333600,1.57042,1.57796,1.5702,1.57512,568,566.25
1587348000,1.57455,1.57727,1.57184,1.57536,558,567.7
1587362400,1.57567,1.57735,1.564,1.56652,592,569.55
1587376800,1.56685,1.5748,1.56669,1.5691,592,571.45
1587391200,1.56923,1.5713,1.56319,1.5692,582,571
1587405600,1.56946,1.57908,1.5685,1.57878,536,568.2
1587420000,1.57842,1.58681,1.5752,1.58681,582,568.1
1587434400,1.58716,1.59118,1.58319,1.58447,587,570.5
1587448800,1.58478,1.59311,1.5803,1.59188,594,571.1
1587463200,1.59237,1.59889,1.5862,1.58763,589,571.6
1587477600,1.58662,1.5951,1.58465,1.59039,590,575
1587492000,1.59114,1.5922,1.586,1.59043,537,572.5
1587506400,1.59058,1.59281,1.5864,1.58917,573,571.75
1587520800,1.58903,1.58929,1.58059,1.58115,583,572.9
1587535200,1.58089,1.58314,1.5744,1.57694,592,572.85
1587549600,1.5768,1.5844,1.5756,1.58338,585,573.25
1587564000,1.58307,1.58618,1.58113,1.58268,585,572.85
1587578400,1.58305,1.58328,1.58006,1.58138,513,569.1
1587592800,1.58163,1.59099,1.5816,1.58398,570,568.3
1587607200,1.58441,1.58777,1.5761,1.57706,575,574.15
1587621600,1.5775,1.58021,1.57079,1.57571,592,575.35
1587636000,1.57593,1.57787,1.56673,1.56776,582,576.55
1587650400,1.56777,1.57032,1.56113,1.56897,583,576.1
1587664800,1.56921,1.57064,1.5653,1.56905,536,573.3
1587679200,1.56895,1.57428,1.5666,1.57358,548,571.6
1587693600,1.57342,1.57726,1.5697,1.57643,561,572.85
1587708000,1.57653,1.57762,1.5688,1.57005,589,573.2
1587722400,1.57021,1.57148,1.5661,1.57127,581,572.9
1587736800,1.57054,1.57179,1.56672,1.56697,579,572.15
1587751200,1.56707,1.56769,1.5626,1.563,449,565.15
1587938400,1.56505,1.56615,1.55316,1.55413,559,563.6
1587952800,1.55403,1.55561,1.54607,1.54775,546,564.05
1587967200,1.5475,1.55162,1.54567,1.54768,587,564.75
1587981600,1.54771,1.55093,1.54512,1.54759,577,564.45
1587996000,1.5472,1.5504,1.5459,1.54813,563,563
1588010400,1.54797,1.54861,1.54534,1.54634,507,559.1
1588024800,1.54653,1.5531,1.5465,1.55274,564,558.05
1588039200,1.55315,1.55397,1.5477,1.54872,562,560.5
1588053600,1.54883,1.55051,1.5367,1.5396,587,561.35
1588068000,1.53955,1.54233,1.5348,1.5417,592,562.2
1588082400,1.54141,1.54216,1.5357,1.5369,583,561.75
1588096800,1.53715,1.54126,1.5358,1.54064,517,558.5
1588111200,1.54038,1.54061,1.5311,1.53392,567,557.7
1588125600,1.53445,1.53445,1.5273,1.52853,570,559.4
1588140000,1.52856,1.5362,1.5279,1.53577,579,560.95
1588154400,1.53601,1.53684,1.5296,1.53039,581,561.95
1588168800,1.53054,1.53328,1.5284,1.53207,577,561.35
1588183200,1.5294,1.53044,1.5242,1.52462,544,559.5
1588197600,1.52483,1.53125,1.5245,1.52825,557,558.4
1588212000,1.52808,1.52961,1.5218,1.52236,568,564.35
1588226400,1.52282,1.52968,1.5226,1.52875,587,565.75
1588240800,1.52867,1.54012,1.52469,1.53449,590,567.95
1588255200,1.53385,1.53712,1.52406,1.53456,592,568.2
1588269600,1.53435,1.53798,1.5319,1.53704,542,566.45
1588284000,1.53709,1.54566,1.53678,1.54421,571,566.85
1588298400,1.54464,1.5496,1.5431,1.54859,576,570.3
1588312800,1.54865,1.55299,1.5465,1.55115,590,571.6
1588327200,1.55118,1.55512,1.5486,1.55274,588,572.9
1588341600,1.5526,1.55877,1.5496,1.55816,583,572.7
1588356000,1.55838,1.55976,1.5564,1.557,443,565.25
1588543200,1.5614,1.5685,1.5595,1.564,120,542.1
1588557600,1.5638,1.5671,1.5611,1.5668,120,522.25
1588572000,1.5661,1.5674,1.5582,1.5595,120,499.9
1588586400,1.5599,1.56384,1.5548,1.56031,184,480.6
1588600800,1.56082,1.56332,1.557,1.5577,586,480.95
1588615200,1.55732,1.55742,1.55388,1.55591,499,476.85
1588629600,1.55652,1.55755,1.5497,1.55139,548,475.4
1588644000,1.55144,1.55289,1.5477,1.54788,561,476.25
1588658400,1.5487,1.558,1.5472,1.55298,593,478.05
1588672800,1.55303,1.55429,1.5442,1.54668,586,478.95
1588687200,1.54683,1.55245,1.5465,1.55002,575,478.35
1588701600,1.55033,1.55561,1.5478,1.55513,520,474.85
1588716000,1.55511,1.55759,1.5517,1.55455,565,473.5
1588730400,1.55421,1.5556,1.5497,1.55092,570,474.9
1588744800,1.5507,1.55829,1.5497,1.55644,586,475.65
1588759200,1.5563,1.55708,1.5494,1.55189,582,475.95
1588773600,1.55173,1.56047,1.55129,1.55753,585,475.7
1588788000,1.55766,1.5638,1.5567,1.56286,526,472.6
1588802400,1.56228,1.56738,1.5597,1.56105,564,471.65
1588816800,1.56115,1.5617,1.5555,1.55625,557,477.35
1588831200,1.55593,1.55659,1.54541,1.54741,587,500.7
1588845600,1.54716,1.55106,1.5456,1.54934,576,523.5
1588860000,1.55002,1.55217,1.53715,1.53875,587,546.85
1588874400,1.5386,1.54227,1.5378,1.53941,445,559.9
1588888800,1.53933,1.53959,1.5277,1.52959,567,558.95
1588903200,1.52981,1.53221,1.5272,1.5314,551,561.55
1588917600,1.53127,1.53626,1.5306,1.53259,569,562.6
1588932000,1.53265,1.53696,1.52957,1.53442,572,563.15
1588946400,1.53475,1.53559,1.52783,1.53117,567,561.85
1588960800,1.53109,1.53302,1.5302,1.531,434,554.25
1589148000,1.53261,1.53476,1.52539,1.52539,566,553.8
1589162400,1.52518,1.52859,1.5239,1.52837,562,555.9
1589176800,1.52821,1.53722,1.52596,1.53606,589,557.1
1589191200,1.53605,1.54668,1.5353,1.54231,583,557.75
1589205600,1.54162,1.5483,1.5387,1.54163,587,557.8
1589220000,1.54162,1.54373,1.53938,1.54038,522,554.8
1589234400,1.54035,1.55417,1.5397,1.55212,564,553.75
1589248800,1.55181,1.5537,1.5421,1.54425,583,556.6
1589263200,1.54395,1.54758,1.5396,1.54101,586,557.7
1589277600,1.5409,1.5409,1.53025,1.53423,588,559.25
1589292000,1.53433,1.54208,1.53329,1.53968,592,559.5
1589306400,1.53909,1.54581,1.53866,1.54402,540,557.7
1589320800,1.54404,1.54973,1.54332,1.54557,573,557
1589335200,1.54583,1.54958,1.54194,1.54486,580,563.75
1589349600,1.54463,1.54566,1.54,1.54187,587,564.75
1589364000,1.54183,1.54492,1.53266,1.54315,590,566.7
1589378400,1.54327,1.55179,1.5422,1.55074,591,567.8
1589392800,1.551,1.55288,1.5482,1.54906,535,565.95
1589407200,1.5487,1.55664,1.54605,1.55621,566,565.9
1589421600,1.55667,1.55711,1.5522,1.55445,574,572.9
1589436000,1.55466,1.55553,1.54939,1.5496,586,573.9
1589450400,1.55007,1.56122,1.55,1.55823,587,575.15
1589464800,1.55852,1.55912,1.5533,1.55593,581,574.75
1589479200,1.55622,1.55667,1.5462,1.54667,547,572.95
1589493600,1.54676,1.54942,1.5444,1.54622,578,572.5
1589508000,1.54659,1.55096,1.54659,1.5491,548,573.8
1589522400,1.54936,1.55116,1.5449,1.54888,574,574.3
1589536800,1.5496,1.55772,1.5471,1.55263,589,574.6
1589551200,1.5524,1.56175,1.5509,1.55875,582,574.4
1589565600,1.55905,1.55905,1.5572,1.5582,448,567.4
1589752800,1.55901,1.55901,1.5513,1.5522,576,566.6
1589767200,1.5517,1.55555,1.5495,1.55555,548,567
1589781600,1.5552,1.55611,1.5488,1.55126,576,567.15
1589796000,1.5511,1.55159,1.5372,1.54138,585,567.4
1589810400,1.54092,1.54314,1.53411,1.53526,590,567.55
1589824800,1.5351,1.53575,1.53163,1.53414,523,564.2
1589839200,1.5342,1.5342,1.5265,1.5322,568,563.05
1589853600,1.5321,1.53579,1.5306,1.53385,569,564.75
1589868000,1.5336,1.5336,1.52343,1.5292,590,565.95
1589882400,1.52919,1.53171,1.5251,1.52615,584,566.45
1589896800,1.5259,1.52733,1.52151,1.52261,567,565.5
1589911200,1.5225,1.5317,1.5189,1.53101,547,563.5
1589925600,1.5307,1.53219,1.5241,1.5252,562,562.55
1589940000,1.52519,1.52849,1.52519,1.5268,555,562.95
1589954400,1.5266,1.53152,1.5218,1.52241,585,563.3
1589968800,1.5222,1.52403,1.51792,1.51848,594,565.6
1589983200,1.5184,1.51882,1.5112,1.51578,587,566.25
1589997600,1.5158,1.51704,1.514,1.51579,532,563.4
1590012000,1.51595,1.52449,1.5152,1.5236,546,561.6
1590026400,1.5233,1.52678,1.5225,1.52513,571,567.75
1590040800,1.5251,1.52579,1.5207,1.52534,583,568.1
1590055200,1.5251,1.52529,1.5154,1.51633,586,570
1590069600,1.5157,1.52514,1.5157,1.52335,587,570.55
1590084000,1.52354,1.5246,1.5203,1.52397,533,567.95
1590098400,1.5235,1.52563,1.5207,1.52463,540,565.45
1590112800,1.5247,1.53151,1.5245,1.52932,576,568.1
1590127200,1.5292,1.53534,1.5278,1.53229,586,569
1590141600,1.53206,1.53665,1.529,1.53527,585,569.8
1590156000,1.5346,1.53547,1.5304,1.53154,576,569.1
1590170400,1.5314,1.53153,1.5287,1.5296,416,560.7
1590357600,1.53085,1.5328,1.5264,1.52974,556,560.15
1590372000,1.5293,1.53207,1.5289,1.53159,532,559.4
1590386400,1.531,1.53349,1.5278,1.52872,568,559.7
1590400800,1.5285,1.53004,1.5273,1.52859,565,560.2
1590415200,1.5283,1.5283,1.5263,1.52705,479,554.9
1590429600,1.52711,1.52872,1.5263,1.52872,471,548.75
1590444000,1.5284,1.52933,1.5207,1.52219,539,546.35
1590458400,1.5216,1.52511,1.5194,1.51997,556,547.55
1590472800,1.5198,1.52069,1.5088,1.5106,509,545.7
1590487200,1.5098,1.5127,1.503,1.50467,505,542.4
1590501600,1.5045,1.50619,1.5011,1.50368,575,542
1590516000,1.50367,1.50461,1.4979,1.50418,547,540.05
1590530400,1.50393,1.50748,1.5016,1.5043,564,538.9
1590544800,1.5042,1.50768,1.50279,1.50612,578,541.15
1590559200,1.506,1.50667,1.49807,1.49807,585,543.4
1590573600,1.4975,1.52013,1.49687,1.51911,583,543.75
1590588000,1.51879,1.52165,1.5141,1.51431,583,543.6
1590602400,1.5141,1.51456,1.50884,1.51098,541,541.4
1590616800,1.5106,1.51219,1.5067,1.50826,562,540.7
1590631200,1.5081,1.51764,1.50757,1.51239,582,549
1590645600,1.5125,1.51617,1.5084,1.51166,586,550.5
1590660000,1.51165,1.5136,1.5023,1.50484,582,553
1590674400,1.5048,1.50639,1.4993,1.50176,579,553.55
1590688800,1.5014,1.51171,1.5008,1.5102,541,552.35
1590703200,1.5089,1.50992,1.5053,1.50632,577,557.25
1590717600,1.50625,1.50828,1.5001,1.50141,569,562.15
1590732000,1.50168,1.5044,1.4998,1.50163,582,564.3
1590746400,1.5013,1.50757,1.49624,1.50631,582,565.6
1590760800,1.5057,1.51037,1.50118,1.50641,583,569.3
1590775200,1.5063,1.50718,1.4982,1.4993,464,567.25
1590962400,1.5016,1.5035,1.4838,1.4865,120,544.5
1590976800,1.4872,1.4879,1.4828,1.4829,120,523.15
1590991200,1.4834,1.4873,1.4767,1.4857,120,500.95
1591005600,1.4867,1.4887,1.4827,1.4838,120,478.05
1591020000,1.4835,1.4844,1.4719,1.4727,120,454.8
1591034400,1.4725,1.4731,1.4681,1.4701,120,431.65
1591048800,1.4701,1.47402,1.4678,1.47354,225,413.75
1591063200,1.47317,1.47579,1.4686,1.46999,561,414.75
1591077600,1.46998,1.47261,1.4556,1.456,584,415.85
1591092000,1.4562,1.46127,1.456,1.456,584,415.95
1591106400,1.45515,1.45549,1.4502,1.4524,575,415.4
1591120800,1.4528,1.45347,1.4491,1.45124,550,413.8
1591135200,1.45101,1.45163,1.43188,1.4397,561,412.9
1591149600,1.43969,1.44382,1.43927,1.4409,583,415
1591164000,1.44129,1.45326,1.4398,1.4479,586,415.45
1591178400,1.44784,1.45792,1.44784,1.448,592,416.6
1591192800,1.44841,1.44841,1.4371,1.44211,585,416.75
1591207200,1.44231,1.44576,1.44139,1.4442,542,414.75
1591221600,1.44444,1.45077,1.44228,1.4491,562,413.7
1591236000,1.44933,1.45061,1.4455,1.4472,574,419.2
1591250400,1.44742,1.45257,1.4459,1.45137,579,442.15
1591264800,1.45149,1.45204,1.442,1.4453,587,465.5
1591279200,1.44498,1.44629,1.43091,1.4398,588,488.9
1591293600,1.43984,1.44279,1.4371,1.4405,558,510.8
1591308000,1.44043,1.44253,1.4372,1.4401,571,533.35
1591322400,1.44033,1.44067,1.429,1.42917,566,555.65
1591336800,1.42911,1.43563,1.42574,1.43268,592,574
1591351200,1.43306,1.43637,1.42906,1.436,586,575.25
1591365600,1.43618,1.4385,1.4304,1.4347,584,575.25
1591380000,1.43464,1.43663,1.4339,1.4352,451,568.6
1591567200,1.4337,1.43531,1.42788,1.43397,557,567.7
1591581600,1.4338,1.43608,1.4317,1.43393,569,568.65
1591596000,1.4336,1.43566,1.428,1.43104,591,570.15
1591610400,1.431,1.43346,1.4293,1.43143,588,570.4
1591624800,1.43135,1.43552,1.4262,1.42713,584,570.3
1591639200,1.4269,1.4273,1.4223,1.42528,531,567.25
1591653600,1.4249,1.43072,1.4201,1.42705,568,566.4
1591668000,1.4262,1.43165,1.4262,1.42944,577,568.15
1591682400,1.4292,1.44912,1.42868,1.44655,588,569.45
1591696800,1.4461,1.44696,1.436,1.43678,592,570.35
1591711200,1.437,1.43891,1.4325,1.43502,585,570.65
1591725600,1.4349,1.43805,1.4337,1.43749,542,568.4
1591740000,1.4375,1.44221,1.4357,1.43758,570,567.5
1591754400,1.43741,1.43741,1.4281,1.42891,581,568.65
1591768800,1.4288,1.43307,1.4267,1.42968,590,569.6
1591783200,1.4295,1.43079,1.4244,1.42796,585,570.55
1591797600,1.4277,1.4306,1.4246,1.42517,584,570.15
1591812000,1.4244,1.43041,1.41597,1.42917,559,568.8
1591826400,1.42895,1.43559,1.4274,1.43291,579,568.55
1591840800,1.4324,1.4455,1.4319,1.44314,586,575.3
1591855200,1.443,1.44766,1.43649,1.44005,597,577.3
1591869600,1.4396,1.45301,1.4394,1.44727,593,578.5
1591884000,1.4468,1.45789,1.4434,1.45655,591,578.5
1591898400,1.45676,1.46168,1.4564,1.46125,564,577.3
1591912800,1.4606,1.47043,1.46042,1.4658,589,577.55
1591927200,1.4659,1.46695,1.4554,1.45559,588,580.4
1591941600,1.45603,1.46015,1.4466,1.4476,590,581.5
1591956000,1.44768,1.45494,1.4471,1.4517,582,581.75
1591970400,1.45182,1.4679,1.45174,1.4663,574,581.05
1591984800,1.4654,1.46618,1.45468,1.4551,453,574.1
1592172000,1.46495,1.4683,1.4611,1.46203,588,574.25
1592186400,1.462,1.47278,1.4608,1.47254,588,576.55
1592200800,1.4725,1.47506,1.46544,1.46725,592,577.65
1592215200,1.467,1.47113,1.45605,1.45688,588,578
1592229600,1.45691,1.46156,1.4516,1.45321,587,577.85
1592244000,1.45238,1.45238,1.44401,1.44505,561,576.65
1592258400,1.4449,1.44495,1.4352,1.44057,589,576.9
1592272800,1.4405,1.44103,1.43355,1.43985,590,578.45
1592287200,1.4393,1.44956,1.4391,1.44221,594,579.2
1592301600,1.44223,1.44732,1.4374,1.44244,593,579.55
1592316000,1.4423,1.46244,1.4413,1.45256,579,578.65
1592330400,1.4518,1.45424,1.4497,1.45278,550,576.5
1592344800,1.4528,1.45812,1.4497,1.45593,574,575.65
1592359200,1.456,1.45914,1.4529,1.45355,569,575.9
1592373600,1.45362,1.45523,1.4446,1.4546,588,575.85
1592388000,1.4536,1.45437,1.4471,1.45156,585,575.7
1592402400,1.4518,1.45451,1.44506,1.44713,583,575.35
1592416800,1.4471,1.45391,1.4468,1.4525,541,573.3
1592431200,1.4525,1.4623,1.4498,1.4584,581,573.65
1592445600,1.45897,1.46017,1.4521,1.45551,576,579.8
1592460000,1.4557,1.45783,1.4487,1.45303,590,579.9
1592474400,1.453,1.46219,1.4505,1.46157,581,579.55
1592488800,1.4615,1.46256,1.4559,1.45926,578,578.85
1592503200,1.45914,1.46141,1.4584,1.45983,551,577
1592517600,1.46,1.46149,1.4562,1.45889,566,575.95
1592532000,1.4586,1.45959,1.4565,1.45763,567,576.25
1592546400,1.4575,1.45888,1.45369,1.45467,584,576
1592560800,1.4545,1.4564,1.4468,1.45282,587,575.85
1592575200,1.45278,1.46356,1.4511,1.46084,585,575.4
1592589600,1.4604,1.46323,1.4586,1.4627,456,568.55
1592776800,1.46631,1.46751,1.4598,1.4612,587,568.95
1592791200,1.4613,1.46167,1.4537,1.4573,568,569.85
1592805600,1.45785,1.45899,1.4501,1.45367,583,570.3
1592820000,1.45387,1.4565,1.4495,1.4501,578,570.75
1592834400,1.45009,1.45075,1.4442,1.4453,572,569.95
1592848800,1.44567,1.44849,1.4451,1.4466,533,567.35
1592863200,1.44672,1.45751,1.4417,1.44729,566,566.5
1592877600,1.44664,1.45025,1.443,1.44987,574,568.15
1592892000,1.45002,1.45007,1.44118,1.4439,586,568.4
1592906400,1.44412,1.44441,1.4337,1.4371,583,568.75
1592920800,1.43671,1.44049,1.4334,1.4402,572,567.85
1592935200,1.44065,1.444,1.4403,1.4429,540,565.8
1592949600,1.44328,1.44328,1.4358,1.4388,568,565.3
1592964000,1.43906,1.44147,1.43754,1.44,575,566.5
1592978400,1.44033,1.44959,1.4394,1.4452,578,567.1
1592992800,1.44538,1.45068,1.4441,1.4499,583,567.9
1593007200,1.45025,1.4566,1.4471,1.45425,586,568
1593021600,1.4541,1.45634,1.4532,1.4551,540,565.65
1593036000,1.45532,1.4593,1.4542,1.4563,579,565.35
1593050400,1.45648,1.45884,1.4539,1.4551,571,571.1
1593064800,1.45501,1.46001,1.4514,1.4525,588,571.15
1593079200,1.45247,1.45862,1.4517,1.45385,584,571.95
1593093600,1.45422,1.45834,1.4533,1.4548,576,571.6
1593108000,1.45497,1.45621,1.4506,1.4515,541,569.75
1593122400,1.45183,1.45678,1.4495,1.4523,563,569.3
1593136800,1.45259,1.45349,1.4499,1.45149,565,570.9
1593151200,1.45155,1.45448,1.4508,1.45326,573,571.25
1593165600,1.45281,1.45875,1.4508,1.4577,576,571.35
1593180000,1.45794,1.46152,1.4542,1.4554,586,571.35
1593194400,1.45582,1.45828,1.4555,1.4571,454,564.9
1593381600,1.45948,1.4601,1.4542,1.45444,572,564.9
1593396000,1.4543,1.45591,1.4518,1.45345,586,567.2
1593410400,1.4532,1.45643,1.4508,1.45387,584,568
1593424800,1.4534,1.45986,1.4527,1.45874,576,568.05
1593439200,1.45854,1.46137,1.4573,1.4589,573,567.8
1593453600,1.45879,1.45879,1.45556,1.45619,536,565.45
1593468000,1.4559,1.45745,1.45358,1.45364,545,563.4
1593482400,1.4534,1.45739,1.452,1.45712,569,564.85
1593496800,1.4569,1.4633,1.45636,1.46118,580,564.9
1593511200,1.46134,1.46134,1.4541,1.45573,579,565.3
1593525600,1.4556,1.45658,1.4464,1.45083,585,565.15
1593540000,1.4507,1.45153,1.4472,1.44847,546,563.25
1593554400,1.4483,1.45034,1.4455,1.4471,556,562.25
1593568800,1.4469,1.45191,1.4459,1.44993,571,563.75
1593583200,1.45038,1.45093,1.4447,1.44983,575,564.35
1593597600,1.45017,1.45372,1.4434,1.44447,592,565.7
1593612000,1.444,1.44746,1.44004,1.44624,577,565.9
1593626400,1.446,1.44738,1.4443,1.44625,521,563.15
1593640800,1.4461,1.44734,1.44345,1.44709,567,562.2
1593655200,1.44763,1.44795,1.4433,1.44427,571,568.05
1593669600,1.4442,1.44541,1.4413,1.44305,579,568.4
1593684000,1.4429,1.44547,1.44,1.44002,579,568.05
1593698400,1.4395,1.44857,1.43837,1.44482,585,568.1
1593712800,1.44493,1.44578,1.443,1.444,501,564.35
1593727200,1.44407,1.44616,1.4424,1.44447,552,563.3
1593741600,1.4447,1.44497,1.4422,1.44297,561,564.55
1593756000,1.442,1.44294,1.4403,1.44192,578,566.2
1593770400,1.4417,1.44356,1.4401,1.44073,571,566.3
1593784800,1.44069,1.44259,1.4397,1.44062,534,564
1593799200,1.44036,1.44214,1.43878,1.4403,399,555
1593986400,1.44178,1.44178,1.4359,1.43741,560,553.75
1594000800,1.4372,1.43789,1.4341,1.43421,564,554.65
1594015200,1.4339,1.43689,1.432,1.43559,586,556.15
1594029600,1.4353,1.43836,1.4308,1.43182,569,556.05
1594044000,1.43201,1.43495,1.431,1.43274,580,556.3
1594058400,1.4326,1.4346,1.43224,1.43333,525,552.95
1594072800,1.4331,1.4345,1.42894,1.43428,541,551.15
1594087200,1.4342,1.43793,1.4331,1.43719,561,553.15
1594101600,1.4372,1.44433,1.4371,1.44313,582,553.9
1594116000,1.44296,1.44335,1.4362,1.4376,585,554.6
1594130400,1.4374,1.43769,1.4328,1.43555,578,554.55
1594144800,1.4353,1.44088,1.4353,1.4396,519,551.55
1594159200,1.4394,1.44212,1.438,1.44126,559,550.25
1594173600,1.44148,1.44189,1.4393,1.44038,568,553.6
1594188000,1.4402,1.44326,1.4381,1.44138,576,554.8
1594202400,1.4412,1.44145,1.4337,1.43468,585,556
1594216800,1.4344,1.43828,1.4325,1.43322,572,555.7
1594231200,1.4332,1.43331,1.4311,1.4321,514,552.85
1594245600,1.4322,1.43442,1.4293,1.4329,558,554.05
1594260000,1.4329,1.43426,1.4296,1.4313,571,562.65
1594274400,1.4312,1.43277,1.42838,1.43101,586,563.95
1594288800,1.4304,1.43391,1.43028,1.43114,567,564.1
1594303200,1.4308,1.43856,1.4299,1.43699,583,563.95
1594317600,1.43718,1.43753,1.4347,1.4364,521,561.55
1594332000,1.4362,1.44164,1.4354,1.43864,538,559.45
1594346400,1.4386,1.44322,1.4385,1.44285,559,561.15
1594360800,1.4426,1.44407,1.4372,1.43763,585,563.35
1594375200,1.4374,1.4409,1.4349,1.43727,575,564.05
1594389600,1.43747,1.44159,1.4347,1.43893,573,563.6
1594404000,1.4387,1.43987,1.4378,1.439,439,556.3
1594591200,1.43749,1.44056,1.4354,1.436,569,555.85
1594605600,1.43603,1.43603,1.4316,1.43321,559,557.85
1594620000,1.43318,1.43697,1.4321,1.43428,579,558.85
1594634400,1.43443,1.43568,1.43231,1.43366,583,559.6
1594648800,1.4337,1.4337,1.4298,1.43257,557,558.65
1594663200,1.43254,1.44092,1.4323,1.44019,527,555.75
