time,open,high,low,close,MA,Volume,Volume MA
1581314400,1.49179,1.49497,1.4906,1.49373,1.4940355555555505,576,542.6
1581328800,1.49366,1.49616,1.49235,1.4957,1.4948244444444394,564,544.15
1581343200,1.49611,1.49861,1.4938,1.4981,1.495891111111106,556,544
1581357600,1.49838,1.49838,1.4951,1.4951,1.495791111111106,501,540.85
1581372000,1.4954,1.49644,1.49077,1.49215,1.4951522222222173,490,537.8
1581386400,1.49246,1.49308,1.4888,1.489,1.494241111111106,534,539.3
1581400800,1.48899,1.49118,1.4879,1.4906,1.4934188888888837,546,541.1
1581415200,1.49083,1.49248,1.4896,1.49008,1.4929055555555506,531,539.55
1581429600,1.49001,1.49032,1.484,1.48966,1.4926799999999951,572,539.8
1581444000,1.48965,1.49052,1.4887,1.4889,1.4921433333333285,470,535.55
1581458400,1.489,1.48953,1.485,1.4853,1.4909877777777727,491,532.75
1581472800,1.48563,1.48633,1.484,1.486,1.4896433333333283,521,533.75
1581487200,1.48629,1.48709,1.4814,1.4834,1.4883433333333282,571,536.85
1581501600,1.48362,1.48369,1.4815,1.48345,1.4873766666666617,554,538.4
1581516000,1.48357,1.48489,1.4811,1.4835,1.4867655555555506,557,537.75
1581530400,1.48362,1.4849,1.4826,1.4838,1.486009999999995,476,533.4
1581544800,1.4839,1.49037,1.4836,1.486,1.4855566666666618,513,531.3
1581559200,1.48653,1.48927,1.4858,1.48804,1.4853766666666617,537,531.8
1581573600,1.48846,1.48973,1.4839,1.48646,1.4851055555555506,552,532.45
1581588000,1.48659,1.48754,1.4839,1.4839,1.484949999999995,545,532.85
1581602400,1.48475,1.48711,1.4824,1.4869,1.4850499999999949,566,532.35
1581616800,1.48705,1.48856,1.4864,1.4879,1.4855499999999948,489,528.6
1581631200,1.4882,1.49012,1.4864,1.48709,1.4859544444444392,481,524.85
1581645600,1.48715,1.48864,1.4853,1.4878,1.486432222222217,507,525.15
1581660000,1.48797,1.48861,1.4855,1.4869,1.4867766666666613,536,527.45
1581674400,1.48724,1.48995,1.4866,1.4869,1.4868766666666613,540,527.75
1581688800,1.48733,1.48955,1.4864,1.4893,1.4870166666666613,558,528.35
1581703200,1.48928,1.4902,1.4887,1.489,1.4872988888888836,476,525.6
1581890400,1.4865,1.48901,1.4857,1.48662,1.4876011111111058,516,522.8
1581904800,1.4864,1.48729,1.4847,1.48548,1.4874433333333281,492,523.9
1581919200,1.4853,1.48762,1.4852,1.48642,1.4872788888888837,538,526.25
1581933600,1.4863,1.48906,1.4857,1.48826,1.4874088888888837,526,526.5
1581948000,1.48825,1.48939,1.487,1.48832,1.4874666666666614,521,524
1581962400,1.4882,1.4895,1.4877,1.48931,1.4877344444444391,454,519
1581976800,1.4891,1.49496,1.4886,1.4939,1.4885122222222167,486,515.45
1581991200,1.4942,1.49581,1.4936,1.49443,1.4890822222222169,500,516.65
1582005600,1.4942,1.49812,1.4935,1.49769,1.4900477777777725,557,518.85
1582020000,1.49758,1.49787,1.4946,1.49648,1.491143333333328,558,519.9
1582034400,1.4963,1.49765,1.4926,1.49481,1.4921799999999945,559,520.25
1582048800,1.4946,1.496,1.4941,1.49491,1.4931233333333278,479,516.95
1582063200,1.4953,1.496,1.4933,1.49498,1.4938699999999945,526,514.95
1582077600,1.4948,1.49498,1.4919,1.49364,1.4944611111111055,521,516.55
1582092000,1.49366,1.49438,1.4905,1.49228,1.4947911111111054,559,520.45
1582106400,1.4922,1.49706,1.4921,1.4966,1.4950911111111056,550,522.6
1582120800,1.4959,1.50001,1.4959,1.499,1.4955988888888834,560,523.8
1582135200,1.4988,1.49911,1.4969,1.49724,1.4955488888888833,516,522.6
1582149600,1.4975,1.50548,1.4941,1.5044,1.4964288888888833,546,522
1582164000,1.50435,1.50797,1.5024,1.50326,1.4973677777777723,568,526.6
1582178400,1.5032,1.50988,1.5031,1.5066,1.4986666666666613,575,529.55
1582192800,1.50669,1.51141,1.50657,1.51073,1.5004166666666612,569,533.4
1582207200,1.5107,1.51253,1.5068,1.51087,1.5023311111111057,533,533.15
1582221600,1.51091,1.51213,1.5099,1.5119,1.5045111111111058,520,532.85
1582236000,1.5114,1.51254,1.5094,1.51234,1.5062599999999948,512,532.4
1582250400,1.51235,1.5166,1.5123,1.5148,1.5080155555555501,569,538.15
1582264800,1.51487,1.51815,1.5136,1.51666,1.510173333333328,571,542.4
1582279200,1.51635,1.51675,1.5129,1.51376,1.511213333333328,559,545.35
1582293600,1.51387,1.51547,1.5059,1.5077,1.5117066666666614,569,545.95
1582308000,1.50801,1.50965,1.5072,1.5086,1.5119288888888835,507,543.4
1582495200,1.51782,1.51782,1.5104,1.51265,1.512142222222217,580,544.45
1582509600,1.51263,1.51549,1.51171,1.51549,1.5126555555555503,559,548.45
1582524000,1.51554,1.51784,1.5136,1.51643,1.5131588888888836,580,551.15
1582538400,1.51627,1.51771,1.5135,1.51593,1.5135577777777725,564,553.3
1582552800,1.51574,1.51589,1.5103,1.51054,1.5130844444444391,567,553.7
1582567200,1.51075,1.51542,1.5106,1.5136,1.5127444444444391,554,553.9
1582581600,1.5143,1.51494,1.5099,1.51129,1.5124699999999949,539,552.85
1582596000,1.51117,1.51304,1.5097,1.51251,1.5130044444444393,554,554.75
1582610400,1.51278,1.51591,1.5103,1.51567,1.5137899999999949,578,556.35
1582624800,1.51583,1.51776,1.5141,1.51759,1.5143388888888838,576,556.75
1582639200,1.51732,1.51806,1.5129,1.51406,1.514179999999995,575,556.75
1582653600,1.51402,1.51613,1.5134,1.51469,1.5139866666666617,558,556.2
1582668000,1.5142,1.5175,1.5136,1.51648,1.5140477777777728,524,555.75
1582682400,1.5166,1.51728,1.51342,1.51721,1.5147888888888839,564,557.95
1582696800,1.51726,1.52165,1.5168,1.52063,1.515569999999995,586,561.65
1582711200,1.52025,1.5237,1.5196,1.52333,1.5169077777777729,575,561.95
1582725600,1.52322,1.52601,1.52025,1.52544,1.5183444444444394,574,562.1
1582740000,1.52543,1.52815,1.5238,1.52815,1.519731111111106,534,560.85
1582754400,1.5278,1.52788,1.525,1.5269,1.5207655555555506,549,559.85
1582768800,1.52716,1.52716,1.5235,1.52561,1.522048888888884,561,562.55
1582783200,1.52555,1.52733,1.5199,1.5215,1.5228055555555506,578,562.45
1582797600,1.52131,1.52252,1.51928,1.52035,1.5232355555555506,584,563.7
1582812000,1.52039,1.52132,1.5171,1.51913,1.5234488888888837,581,563.75
1582826400,1.51917,1.52242,1.5171,1.5218,1.523578888888884,564,563.75
1582840800,1.5221,1.52486,1.51836,1.5235,1.5235977777777725,558,563.3
1582855200,1.52425,1.53426,1.5231,1.53299,1.5244366666666616,591,565.15
1582869600,1.53271,1.53401,1.5274,1.5316,1.5248199999999947,583,567.35
1582884000,1.53172,1.53966,1.5311,1.53749,1.5259966666666616,580,568.65
1582898400,1.53756,1.55388,1.5354,1.54064,1.5276666666666616,586,569.05
1582912800,1.54063,1.5432,1.53061,1.5356,1.5292333333333283,581,569.3
1583100000,1.54574,1.54574,1.5315,1.534,1.530749999999995,568,568.95
1583114400,1.53434,1.53502,1.5274,1.5331,1.5323022222222171,580,570.05
1583128800,1.53334,1.53334,1.5221,1.52676,1.532853333333328,591,573.4
1583143200,1.52733,1.53212,1.52443,1.5279,1.533342222222217,584,574.4
1583157600,1.52799,1.53524,1.5256,1.5301,1.5330211111111058,584,574.3
1583172000,1.53041,1.53313,1.5276,1.5285,1.5326766666666614,575,574.3
1583186400,1.5291,1.53599,1.5267,1.53515,1.5324166666666617,557,573.45
1583200800,1.53521,1.53521,1.5231,1.52842,1.5310588888888836,579,575.7
1583215200,1.52856,1.52885,1.5231,1.5239,1.5297588888888838,585,577.5
1583229600,1.5239,1.5251,1.5208,1.5211,1.5283255555555504,565,577.7
1583244000,1.52125,1.52147,1.5048,1.5127,1.5260588888888837,580,577.8
1583258400,1.51286,1.51919,1.5121,1.5184,1.5251299999999948,572,577.2
1583272800,1.5185,1.52019,1.51155,1.51651,1.5238644444444391,544,575.35
1583287200,1.51629,1.51658,1.5115,1.5154,1.522231111111106,558,575.05
1583301600,1.51559,1.51702,1.5113,1.5119,1.5203866666666617,572,575.75
1583316000,1.51215,1.51227,1.5084,1.5112,1.5177255555555504,573,574.85
1583330400,1.51142,1.51416,1.5094,1.5127,1.5159788888888839,576,574.5
1583344800,1.5126,1.51263,1.5084,1.5084,1.5142566666666617,547,572.85
1583359200,1.5089,1.51299,1.5081,1.5112,1.5131566666666616,543,570.7
1583373600,1.51129,1.51226,1.5087,1.5089,1.5127344444444395,544,568.85
1583388000,1.50887,1.50978,1.5068,1.50704,1.5114722222222172,569,568.9
1583402400,1.50715,1.51518,1.5063,1.5147,1.511271111111106,577,568.75
1583416800,1.51506,1.51822,1.5132,1.5163,1.5113711111111061,549,566.65
1583431200,1.51643,1.51755,1.51058,1.5114,1.5113155555555506,556,565.25
1583445600,1.5115,1.5147,1.5094,1.5133,1.5115488888888837,549,563.5
1583460000,1.51365,1.5183,1.51365,1.5152,1.5118266666666615,560,562.75
1583474400,1.51585,1.51594,1.50372,1.50648,1.5116133333333284,572,563.5
1583488800,1.50684,1.50927,1.50199,1.5073,1.511179999999995,586,563.85
1583503200,1.508,1.50899,1.50445,1.5074,1.5110133333333282,586,563.9
1583517600,1.50786,1.50864,1.50387,1.5047,1.5107533333333283,565,563.9
1583704800,1.5149,1.55485,1.509,1.54566,1.5141933333333284,581,563.95
1583719200,1.54662,1.54875,1.52186,1.53052,1.5157733333333283,598,565.25
1583733600,1.52879,1.53031,1.5126,1.51678,1.5163711111111062,589,567.5
1583748000,1.51783,1.51846,1.50825,1.51323,1.5163633333333284,585,568.85
1583762400,1.5129,1.5151,1.49569,1.51336,1.5161588888888842,589,569.7
1583776800,1.51393,1.51917,1.51342,1.51734,1.5173655555555507,550,568.55
1583791200,1.51669,1.52361,1.5115,1.5227,1.5190766666666617,586,569.05
1583805600,1.52264,1.52695,1.5179,1.52678,1.5212299999999952,582,570.8
1583820000,1.52683,1.52762,1.51938,1.52091,1.5230311111111063,588,573.05
1583834400,1.52132,1.52858,1.52132,1.52846,1.5211199999999954,581,574.9
1583848800,1.52862,1.5469,1.5276,1.5427,1.5224733333333285,584,575.65
1583863200,1.54288,1.54393,1.53502,1.53951,1.524998888888884,535,573.55
1583877600,1.53766,1.54157,1.535,1.53697,1.5276366666666616,581,575.15
1583892000,1.5369,1.53893,1.53405,1.5383,1.530407777777773,577,576.2
1583906400,1.5384,1.53915,1.53002,1.53267,1.5321111111111063,588,578.15
1583920800,1.53264,1.53545,1.52914,1.53022,1.5329466666666618,585,579.4
1583935200,1.53052,1.53843,1.5298,1.53541,1.5339055555555507,583,579.95
1583949600,1.53538,1.54247,1.534,1.54055,1.536087777777773,546,577.95
1583964000,1.54076,1.54971,1.5402,1.54767,1.5382222222222175,582,577.75
1583978400,1.54789,1.54896,1.5449,1.54759,1.5387655555555506,587,578.85
1583992800,1.54722,1.55869,1.5468,1.55869,1.540896666666662,580,578.8
1584007200,1.55821,1.57875,1.5563,1.57399,1.545009999999995,590,578.4
1584021600,1.57297,1.59509,1.56722,1.57198,1.5487522222222172,595,578.7
1584036000,1.57277,1.609,1.57203,1.5854,1.5546111111111063,542,576.55
1584050400,1.58632,1.5962,1.58056,1.58564,1.5607688888888838,594,576.8
1584064800,1.58607,1.59364,1.5811,1.58812,1.5666255555555506,587,578.65
1584079200,1.5883,1.59316,1.5834,1.586,1.5716755555555504,586,578.65
1584093600,1.58638,1.59239,1.584,1.59049,1.5764333333333282,588,578.95
1584108000,1.59098,1.632,1.58941,1.62087,1.5845755555555505,596,579.35
1584122400,1.62093,1.62878,1.60285,1.618,1.5911655555555508,469,573.75
1584309600,1.5965,1.639,1.59119,1.63157,1.5975633333333283,593,574.2
1584324000,1.6312,1.63282,1.6169,1.6212,1.6030322222222173,592,577.05
1584338400,1.62125,1.63242,1.617,1.6208,1.6069655555555507,596,577.8
1584352800,1.62088,1.64422,1.6177,1.6335,1.6122833333333284,589,578.4
1584367200,1.63383,1.63711,1.62188,1.6306,1.6170033333333285,595,578.75
1584381600,1.63089,1.64035,1.62857,1.6377,1.622747777777773,535,576.25
1584396000,1.63672,1.64029,1.6274,1.63234,1.627397777777773,588,576.5
1584410400,1.633,1.64088,1.62908,1.64046,1.6295744444444396,577,578.05
1584424800,1.6395,1.65561,1.6395,1.65473,1.6336555555555508,592,578.55
1584439200,1.6548,1.67111,1.6537,1.66607,1.637488888888884,594,578.9
1584453600,1.6664,1.67752,1.6606,1.66769,1.6426544444444398,596,579.7
1584468000,1.6676,1.67614,1.65862,1.6626,1.6472988888888842,535,576.95
1584482400,1.66249,1.67136,1.66084,1.6643,1.6507211111111064,587,576.55
1584496800,1.66487,1.66559,1.6592,1.6629,1.6543099999999953,579,578.4
1584511200,1.66312,1.6883,1.66312,1.67923,1.6589244444444398,592,578.3
1584525600,1.6791,1.7039,1.6765,1.70043,1.6664899999999951,592,578.55
1584540000,1.7002,1.7528,1.69406,1.7282,1.6762388888888842,597,579.1
1584554400,1.7276,1.7403,1.7218,1.72777,1.6843544444444398,480,573.7
1584568800,1.7282,1.79989,1.71962,1.79989,1.6992233333333286,588,573.3
1584583200,1.7954,1.81199,1.77487,1.78166,1.7118866666666621,597,579.7
1584597600,1.7816,1.78249,1.72558,1.74585,1.721136666666662,598,579.95
1584612000,1.7449,1.75185,1.71612,1.7187,1.7271811111111066,594,580.05
1584626400,1.71935,1.72469,1.67978,1.7217,1.73371444444444,600,580.25
1584640800,1.72186,1.7463,1.72095,1.7433,1.7408333333333286,516,576.6
1584655200,1.74291,1.76417,1.70302,1.71403,1.7423444444444398,590,576.35
1584669600,1.7141,1.7186,1.6937,1.70959,1.740276666666662,596,579.4
1584684000,1.70857,1.70959,1.67186,1.69214,1.7363177777777732,599,579.95
1584698400,1.6915,1.71624,1.68357,1.71578,1.7269722222222177,597,580.95
1584712800,1.7155,1.72889,1.6958,1.71319,1.71936444444444,600,581.35
1584727200,1.7132,1.73921,1.7132,1.7229,1.71681444444444,469,575.1
1584914400,1.72141,1.75366,1.72141,1.7387,1.719036666666662,591,574.85
1584928800,1.73912,1.74455,1.73039,1.73261,1.7202488888888843,593,577.75
1584943200,1.73267,1.74221,1.72139,1.73785,1.7196433333333287,599,578.35
1584957600,1.73921,1.74701,1.71228,1.71552,1.7198088888888843,595,579.15
1584972000,1.7156,1.74226,1.71287,1.72323,1.72132444444444,595,579.3
1584986400,1.72421,1.72982,1.71356,1.71612,1.7239888888888844,509,575.15
1585000800,1.71659,1.7195,1.68538,1.68963,1.7210833333333289,590,574.8
1585015200,1.68977,1.69772,1.68176,1.69335,1.7188788888888844,587,580.15
1585029600,1.69272,1.69485,1.6736,1.67868,1.7139655555555509,588,580.15
1585044000,1.67998,1.70432,1.67651,1.6886,1.7083988888888844,595,580.05
1585058400,1.68888,1.6976,1.6765,1.6955,1.704275555555551,595,579.9
1585072800,1.69533,1.69651,1.67204,1.67462,1.6972499999999957,572,578.8
1585087200,1.67743,1.68388,1.6692,1.6737,1.692603333333329,595,578.55
1585101600,1.67438,1.67685,1.65421,1.65421,1.68493444444444,594,582.45
1585116000,1.65616,1.65995,1.6467,1.65199,1.6778088888888845,594,582.65
1585130400,1.65235,1.67183,1.65235,1.67183,1.6758311111111068,597,582.7
1585144800,1.67217,1.68539,1.67217,1.67572,1.6738722222222178,592,582.35
1585159200,1.67513,1.67952,1.67513,1.67811,1.6738088888888845,544,579.7
1585173600,1.67814,1.70272,1.6772,1.70081,1.6751655555555511,594,579.4
1585188000,1.70113,1.70315,1.6847,1.69024,1.6745811111111069,591,585.5
1585202400,1.68983,1.6914,1.67287,1.67612,1.6747477777777735,592,585.55
1585216800,1.67576,1.67637,1.65191,1.65577,1.6727555555555513,594,585.6
1585231200,1.65378,1.66368,1.64728,1.65284,1.672603333333329,596,585.45
1585245600,1.65328,1.65503,1.6422,1.65503,1.6729411111111068,557,583.55
1585260000,1.65486,1.65646,1.6366,1.64271,1.6697055555555513,596,583.6
1585274400,1.64344,1.64455,1.6321,1.6323,1.6648811111111066,597,588
1585288800,1.63295,1.65285,1.63242,1.64914,1.661662222222218,599,588.45
1585303200,1.64867,1.65969,1.6401,1.64968,1.655981111111107,597,588.95
1585317600,1.65017,1.65153,1.6171,1.61772,1.647923333333329,598,589.45
1585332000,1.61904,1.62285,1.6126,1.6214,1.6418433333333289,472,583.3
1585519200,1.62414,1.63512,1.6169,1.62565,1.6384966666666623,596,583.35
1585533600,1.62623,1.63225,1.6214,1.62164,1.6350299999999955,591,584.3
1585548000,1.62106,1.63522,1.62057,1.62716,1.6319333333333288,593,584.2
1585562400,1.62676,1.63428,1.6198,1.6258,1.63005444444444,594,584.2
1585576800,1.62638,1.62888,1.6193,1.6257,1.6293211111111068,595,584.25
1585591200,1.62639,1.62658,1.61861,1.62122,1.6262188888888847,548,581.8
1585605600,1.6215,1.62854,1.6143,1.62027,1.622951111111107,592,581.8
1585620000,1.62154,1.62388,1.6095,1.61036,1.6221333333333292,592,584.2
1585634400,1.61304,1.63236,1.61116,1.63236,1.6233511111111067,598,584.4
1585648800,1.63287,1.64372,1.63228,1.63798,1.6247211111111068,595,584.6
1585663200,1.63801,1.64372,1.62578,1.63482,1.6261855555555513,596,584.8
1585677600,1.63501,1.63528,1.6229,1.6233,1.6257566666666623,516,580.9
1585692000,1.62391,1.63645,1.62375,1.6337,1.62663444444444,591,580.65
1585706400,1.6337,1.63615,1.6292,1.63456,1.6276188888888845,586,582.1
1585720800,1.63439,1.65209,1.63431,1.64919,1.6307266666666622,596,582.1
1585735200,1.64908,1.65533,1.64434,1.64843,1.6338555555555514,585,581.5
1585749600,1.64746,1.65138,1.62299,1.64604,1.6378199999999956,593,581.2
1585764000,1.6457,1.6485,1.6432,1.6472,1.6394688888888844,554,579.05
1585778400,1.64709,1.64755,1.6411,1.64613,1.6403744444444401,583,578.3
1585792800,1.64602,1.64889,1.63945,1.63945,1.6408888888888846,574,583.4
1585807200,1.64056,1.64164,1.634,1.63933,1.6426699999999956,591,583.15
1585821600,1.63969,1.66447,1.6373,1.66009,1.645602222222218,587,582.95
1585836000,1.65897,1.66131,1.64615,1.6558,1.6479622222222179,592,582.9
1585850400,1.65596,1.6588,1.64734,1.64929,1.647973333333329,547,580.55
1585864800,1.64943,1.65358,1.6468,1.64982,1.6481277777777734,553,578.45
1585879200,1.6499,1.65123,1.6457,1.64648,1.6481766666666622,571,579.6
1585893600,1.64665,1.67167,1.6465,1.66695,1.6503711111111068,590,579.5
1585908000,1.6676,1.67095,1.6619,1.664,1.6523566666666623,590,579.4
1585922400,1.66382,1.66926,1.65921,1.66723,1.6554433333333292,591,579.05
1585936800,1.66704,1.6691,1.66487,1.6677,1.6585955555555514,467,572.65
1586124000,1.6668,1.6683,1.65385,1.66017,1.65860444444444,291,557.4
1586138400,1.66042,1.66465,1.6554,1.6572,1.6587599999999958,586,560.9
1586152800,1.65689,1.65921,1.64558,1.64708,1.6585144444444402,590,560.85
1586167200,1.64682,1.65014,1.6429,1.64334,1.6577944444444404,588,560.95
1586181600,1.64398,1.64579,1.63779,1.63986,1.6570588888888849,593,560.8
1586196000,1.63994,1.64445,1.6398,1.64352,1.6544555555555516,544,558.75
1586210400,1.6438,1.64547,1.6317,1.63421,1.6511455555555516,584,558.3
1586224800,1.63396,1.63712,1.62507,1.62719,1.6466966666666627,591,560.15
1586239200,1.62768,1.62772,1.6144,1.62008,1.6414055555555516,590,560.5
1586253600,1.62007,1.62053,1.6105,1.6116,1.636008888888885,585,561.05
1586268000,1.61123,1.62094,1.6109,1.6131,1.631108888888885,587,560.85
1586282400,1.61316,1.6214,1.61247,1.62043,1.628147777777774,547,558.85
1586296800,1.6212,1.63292,1.6189,1.62999,1.6266644444444407,582,558.35
1586311200,1.62976,1.63217,1.62538,1.62556,1.6250755555555516,553,558.65
1586325600,1.62625,1.63465,1.6246,1.62518,1.6230377777777738,590,560.5
1586340000,1.62503,1.62559,1.6106,1.61383,1.6207733333333296,592,561.55
1586354400,1.61421,1.61612,1.6036,1.60523,1.6183333333333296,590,561.55
1586368800,1.6051,1.60714,1.602,1.60375,1.616518888888885,544,559.25
1586383200,1.60369,1.60969,1.5996,1.6086,1.6161855555555518,572,558.3
1586397600,1.60793,1.60982,1.6019,1.60982,1.6158211111111074,585,564.2
1586412000,1.61018,1.61366,1.6008,1.6048,1.6140844444444407,588,579.05
1586426400,1.60496,1.6074,1.5863,1.5875,1.6093633333333297,583,578.9
1586440800,1.58648,1.5895,1.57495,1.57923,1.6042155555555517,591,578.95
1586455200,1.57983,1.58326,1.5753,1.57856,1.5990355555555515,557,577.4
1586469600,1.57851,1.58358,1.5773,1.58028,1.5953077777777738,539,574.7
1586484000,1.57986,1.57986,1.5753,1.57555,1.5920099999999962,487,571.85
1586498400,1.57557,1.5776,1.57,1.57495,1.588809999999996,524,568.85
1586512800,1.5749,1.57751,1.5728,1.57463,1.585035555555552,495,564.05
1586527200,1.57478,1.57617,1.5742,1.57503,1.5811699999999964,401,554.6
1586541600,1.57502,1.57502,1.5728,1.5741,1.5777588888888852,370,543.85
1586728800,1.5733,1.5797,1.5726,1.5768,1.5765699999999963,120,520.5
1586743200,1.577,1.5791,1.5766,1.5782,1.576455555555552,120,499.15
1586757600,1.5779,1.578,1.5717,1.5749,1.5760488888888853,120,476.05
1586772000,1.575,1.5784,1.5685,1.5711,1.575028888888885,120,454.4
1586786400,1.5703,1.5714,1.5602,1.5613,1.5734455555555518,120,430.9
1586800800,1.5615,1.5676,1.5609,1.5664,1.5724955555555518,120,407.3
1586815200,1.5663,1.5679,1.5555,1.5555,1.570369999999996,120,383.8
1586829600,1.5553,1.558,1.5549,1.5576,1.5684333333333296,120,362.6
1586844000,1.5576,1.5664,1.5575,1.5664,1.567577777777774,120,340
1586858400,1.5661,1.5678,1.55935,1.56268,1.5660088888888852,445,333
1586872800,1.5621,1.5631,1.552,1.55235,1.563136666666663,583,332.75
1586887200,1.55312,1.55581,1.5509,1.5519,1.5605811111111074,529,330.05
1586901600,1.55183,1.55875,1.5516,1.55651,1.5589599999999963,555,328.25
1586916000,1.55668,1.56645,1.55598,1.5664,1.559526666666663,554,328.1
1586930400,1.56623,1.58081,1.5659,1.5772,1.560726666666663,591,330.7
1586944800,1.57718,1.59098,1.5758,1.58862,1.5644066666666627,592,335.95
1586959200,1.58833,1.59042,1.5759,1.57886,1.566768888888885,584,338.95
1586973600,1.57828,1.58388,1.5748,1.58133,1.568427777777774,539,341.15
1586988000,1.5816,1.5945,1.58135,1.59381,1.5718866666666629,582,350.2
1587002400,1.5937,1.59598,1.5886,1.59091,1.5761711111111074,579,360.65
1587016800,1.59105,1.59326,1.5846,1.58969,1.580369999999996,522,380.75
1587031200,1.58899,1.59098,1.57906,1.58335,1.5833522222222183,587,404.1
1587045600,1.58261,1.59411,1.5799,1.58773,1.5857222222222185,588,427.5
1587060000,1.58807,1.58854,1.56981,1.57238,1.585186666666663,560,449.5
1587074400,1.57368,1.57545,1.56626,1.56691,1.5827744444444407,593,473.15
1587088800,1.5686,1.57358,1.5671,1.57187,1.5819977777777743,577,496
1587103200,1.57188,1.58303,1.57052,1.58114,1.581976666666663,593,519.65
1587117600,1.58058,1.58199,1.56777,1.56899,1.5792188888888852,588,543.05
1587132000,1.5691,1.57732,1.5689,1.57256,1.5771799999999963,586,566.35
1587146400,1.57226,1.57537,1.5691,1.5713,1.5751366666666629,458,567
1587333600,1.57042,1.57796,1.5702,1.57512,1.5742222222222184,568,566.25
1587348000,1.57455,1.57727,1.57184,1.57536,1.572847777777774,558,567.7
1587362400,1.57567,1.57735,1.564,1.56652,1.5721966666666627,592,569.55
1587376800,1.56685,1.5748,1.56669,1.5691,1.5724399999999958,592,571.45
1587391200,1.56923,1.5713,1.56319,1.5692,1.5721433333333295,582,571
1587405600,1.56946,1.57908,1.5685,1.57878,1.5718811111111073,536,568.2
1587420000,1.57842,1.58681,1.5752,1.58681,1.5738611111111074,582,568.1
1587434400,1.58716,1.59118,1.58319,1.58447,1.5751844444444407,587,570.5
1587448800,1.58478,1.59311,1.5803,1.59188,1.5774711111111073,594,571.1
1587463200,1.59237,1.59889,1.5862,1.58763,1.5788611111111073,589,571.6
1587477600,1.58662,1.5951,1.58465,1.59039,1.5805311111111076,590,575
1587492000,1.59114,1.5922,1.586,1.59043,1.5831877777777743,537,572.5
1587506400,1.59058,1.59281,1.5864,1.58917,1.5854177777777743,573,571.75
1587520800,1.58903,1.58929,1.58059,1.58115,1.586745555555552,583,572.9
1587535200,1.58089,1.58314,1.5744,1.57694,1.5865411111111076,592,572.85
1587549600,1.5768,1.5844,1.5756,1.58338,1.5861599999999967,585,573.25
1587564000,1.58307,1.58618,1.58113,1.58268,1.5859611111111076,585,572.85
1587578400,1.58305,1.58328,1.58006,1.58138,1.5847944444444408,513,569.1
1587592800,1.58163,1.59099,1.5816,1.58398,1.5843888888888855,570,568.3
1587607200,1.58441,1.58777,1.5761,1.57706,1.5829077777777742,575,574.15
1587621600,1.5775,1.58021,1.57079,1.57571,1.5812722222222186,592,575.35
1587636000,1.57593,1.57787,1.56673,1.56776,1.5788933333333302,582,576.55
1587650400,1.56777,1.57032,1.56113,1.56897,1.5775399999999966,583,576.1
1587664800,1.56921,1.57064,1.5653,1.56905,1.57666333333333,536,573.3
1587679200,1.56895,1.57428,1.5666,1.57358,1.575574444444441,548,571.6
1587693600,1.57342,1.57726,1.5697,1.57643,1.5748799999999965,561,572.85
1587708000,1.57653,1.57762,1.5688,1.57005,1.5736211111111078,589,573.2
1587722400,1.57021,1.57148,1.5661,1.57127,1.5722088888888854,581,572.9
1587736800,1.57054,1.57179,1.56672,1.56697,1.5710877777777743,579,572.15
1587751200,1.56707,1.56769,1.5626,1.563,1.5696755555555524,449,565.15
1587938400,1.56505,1.56615,1.55316,1.55413,1.568161111111108,559,563.6
1587952800,1.55403,1.55561,1.54607,1.54775,1.56580333333333,546,564.05
1587967200,1.5475,1.55162,1.54567,1.54768,1.5634288888888856,587,564.75
1587981600,1.54771,1.55093,1.54512,1.54759,1.5605411111111078,577,564.45
1587996000,1.5472,1.5504,1.5459,1.54813,1.5573966666666632,563,563
1588010400,1.54797,1.54861,1.54534,1.54634,1.5547622222222188,507,559.1
1588024800,1.54653,1.5531,1.5465,1.55274,1.55270333333333,564,558.05
1588039200,1.55315,1.55397,1.5477,1.54872,1.5506755555555523,562,560.5
1588053600,1.54883,1.55051,1.5367,1.5396,1.548075555555552,587,561.35
1588068000,1.53955,1.54233,1.5348,1.5417,1.5466944444444413,592,562.2
1588082400,1.54141,1.54216,1.5357,1.5369,1.5454888888888858,583,561.75
1588096800,1.53715,1.54126,1.5358,1.54064,1.5447066666666636,517,558.5
1588111200,1.54038,1.54061,1.5311,1.53392,1.5431877777777747,567,557.7
1588125600,1.53445,1.53445,1.5273,1.52853,1.5410099999999969,570,559.4
1588140000,1.52856,1.5362,1.5279,1.53577,1.5398355555555527,579,560.95
1588154400,1.53601,1.53684,1.5296,1.53039,1.5373522222222191,581,561.95
1588168800,1.53054,1.53328,1.5284,1.53207,1.5355022222222194,577,561.35
1588183200,1.5294,1.53044,1.5242,1.52462,1.5338377777777747,544,559.5
1588197600,1.52483,1.53125,1.5245,1.52825,1.5323433333333303,557,558.4
1588212000,1.52808,1.52961,1.5218,1.52236,1.5307277777777746,568,564.35
1588226400,1.52282,1.52968,1.5226,1.52875,1.5294066666666637,587,565.75
1588240800,1.52867,1.54012,1.52469,1.53449,1.529469999999997,590,567.95
1588255200,1.53385,1.53712,1.52406,1.53456,1.5301399999999967,592,568.2
1588269600,1.53435,1.53798,1.5319,1.53704,1.5302811111111079,542,566.45
