time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,K,D
1573567200,1.46,1.4636,1.4597,1.4606,1.456834999999997,1.4646199277499934,1.4490500722500006,582,545.55,47.78795403793822,59.95507163929894
1573581600,1.4605,1.462,1.4604,1.4615,1.4573849999999973,1.4648496567282077,1.4499203432717869,533,543.7,40.209662007011566,47.05375883097428
1573596000,1.4614,1.4638,1.4584,1.4618,1.458059999999997,1.4644856984111767,1.4516343015888173,516,540.6,55.91015897277175,47.9692583392403
1573610400,1.4616,1.4631,1.4604,1.461,1.458639999999997,1.463804649075375,1.453475350924619,560,541,54.5181267891229,50.21264925630186
1573624800,1.461,1.4647,1.4597,1.4647,1.4592349999999972,1.464312509238865,1.4541574907611294,570,542.7,67.38387210295586,59.27071928828329
1573639200,1.4644,1.4658,1.4638,1.4642,1.459809999999997,1.4643759172216189,1.455244082778375,566,543.05,71.54071352931805,64.4809041404654
1573653600,1.464,1.4653,1.4626,1.4634,1.460199999999997,1.464589988618688,1.4558100113813062,567,543.8,75.53398920463852,71.48619161230393
1573668000,1.4632,1.4639,1.4621,1.4623,1.460499999999997,1.464592920726488,1.456407079273506,525,541.95,42.20065587130518,63.0917862017537
1573682400,1.462,1.4697,1.4614,1.4686,1.460974999999997,1.466320979804783,1.4556290201952111,515,539.45,48.093257463194675,55.275967513045906
1573696800,1.4685,1.4713,1.4685,1.4699,1.461579999999997,1.4679854976444493,1.4551745023555447,548,542.85,66.66666666666683,52.32019333372201
1573711200,1.4696,1.4719,1.4689,1.4717,1.4622049999999969,1.4698742828917675,1.4545357171082263,568,544.55,100.00000000000016,71.58664137662034
1573725600,1.4714,1.4754,1.4703,1.4754,1.4630649999999972,1.4724177054946632,1.4537122945053311,575,546.6,100.00000000000016,88.88888888888881
1573740000,1.4751,1.4769,1.4739,1.4739,1.4638949999999968,1.473972197034625,1.4538178029653688,567,547.1,91.80291479325922,97.26763826441963
1573754400,1.4739,1.4746,1.4728,1.4734,1.464649999999997,1.475189354822404,1.4541106451775898,490,544.85,80.88980756876455,90.89757412067443
1573768800,1.473,1.4739,1.4706,1.4711,1.465264999999997,1.4758026040954777,1.4547273959045162,526,544.65,58.00183391175218,76.89818542459177
1573783200,1.4709,1.4724,1.4706,1.4724,1.4659049999999971,1.476542946233789,1.4552670537662054,540,547.3,46.77281286445609,61.88815144832406
1573797600,1.4719,1.474,1.4707,1.473,1.466489999999997,1.4773354414421038,1.45564455855789,551,549.15,39.84805623225728,48.2075676694883
1573812000,1.4729,1.4746,1.4692,1.4694,1.466989999999997,1.4773949795806693,1.4565850204193245,568,549.6,29.40269655593632,38.67452188421635
1573826400,1.4691,1.4697,1.4669,1.4674,1.467289999999997,1.4773740269769493,1.4572059730230449,550,549.05,15.495469476639995,28.24874075494431
1573840800,1.4672,1.4674,1.4655,1.4657,1.467569999999997,1.4771376747474227,1.4580023252525711,481,544.9,1.4684549872375405e-13,14.966055344191936
1574028000,1.4669,1.4681,1.4661,1.4667,1.467874999999997,1.4769084655627145,1.4588415344372794,441,537.85,2.502609662174946,5.9993597129381415
1574042400,1.4665,1.4687,1.466,1.4682,1.468209999999997,1.4767567888749868,1.459663211125007,541,538.25,8.6451912345807,3.71593363225171
1574056800,1.468,1.4683,1.4661,1.4677,1.4685049999999968,1.476538299451308,1.4604717005486856,541,539.5,13.343789582597045,8.163863493117342
1574071200,1.4675,1.4706,1.4668,1.4698,1.4689449999999968,1.4762134179897768,1.4616765820102169,531,538.05,20.611805509944883,14.200262109040656
1574085600,1.4694,1.4702,1.4655,1.466,1.4690099999999968,1.4761474785515867,1.461872521448407,537,536.4,14.469223937539132,16.14160634336013
1574100000,1.4659,1.4688,1.4658,1.4685,1.469224999999997,1.4760208443237823,1.4624291556762115,465,531.35,16.670538057772742,17.25052250175203
1574114400,1.4682,1.4736,1.4671,1.472,1.4696549999999968,1.4759951813913497,1.463314818608644,516,528.8,23.058191537544,18.065984510951736
1574128800,1.4719,1.4729,1.47,1.4705,1.4700649999999968,1.475436135827191,1.4646938641728027,489,527,36.570837671638806,25.43318908898496
1574143200,1.4703,1.4709,1.4676,1.4677,1.4700199999999968,1.4754541880786058,1.4645858119213877,547,528.6,32.9149625749016,30.847997261361247
1574157600,1.4676,1.4682,1.4634,1.4642,1.469734999999997,1.4757330913691256,1.4637369086308682,548,528.6,16.756683505607697,28.747494584049146
1574172000,1.464,1.4659,1.4632,1.4643,1.4693649999999967,1.4757340737219315,1.4629959262780619,564,528.4,3.691117977497998,17.78758801933554
1574186400,1.4641,1.4651,1.464,1.4643,1.4688099999999968,1.4749075076936542,1.4627124923063395,497,524.5,0.894161211970338,7.113987565025119
1574200800,1.4642,1.4681,1.4637,1.4674,1.468484999999997,1.474139476109375,1.462830523890619,514,521.85,15.52120740396871,6.702162197812124
1574215200,1.4672,1.4674,1.4656,1.4671,1.4681699999999966,1.4733784930714793,1.462961506928514,513,523,28.33603125118638,14.917133289041585
1574229600,1.4669,1.4701,1.4655,1.468,1.4680149999999967,1.4730470075591484,1.462982992440845,561,524.75,45.224812061726816,29.69401690562708
1574244000,1.4678,1.4687,1.4668,1.4678,1.4677849999999968,1.4723972771029452,1.4631727228970484,539,524.7,46.902163503935185,40.154335605615906
1574258400,1.4676,1.4719,1.466,1.4715,1.4677099999999967,1.4720194779354845,1.463400522064509,526,523.45,65.90066977872148,52.67588178146093
1574272800,1.4713,1.4725,1.4699,1.4699,1.467734999999997,1.4720889752033082,1.4633810247966856,533,521.7,72.23468071137623,61.67917133134407
1574287200,1.4695,1.4733,1.4695,1.4729,1.4680099999999967,1.4729056715652962,1.4631143284346972,461,517.25,89.26361641050282,75.79965563353329
1574301600,1.4727,1.4729,1.47,1.4707,1.4682599999999968,1.4731689306446079,1.4633510693553857,557,521.05,79.59234781010328,80.36354831066056
1574316000,1.4706,1.4716,1.4687,1.4696,1.4684049999999969,1.4732923203367305,1.4635176796632632,553,526.65,73.43644729554686,80.76413717205077
1574330400,1.4695,1.4697,1.4674,1.4695,1.4684699999999968,1.4733792158308434,1.4635607841691503,556,527.4,57.143554925519766,70.05745001038974
1574344800,1.4693,1.4727,1.4691,1.4726,1.4687149999999967,1.4739258636593098,1.4635041363406835,569,528.8,63.91007685054461,64.83002635720352
1574359200,1.4725,1.4739,1.4724,1.4731,1.4688799999999966,1.4744166415881892,1.463343358411804,466,525.55,77.56180879298219,66.20514685634863
1574373600,1.4731,1.4735,1.4712,1.4718,1.4691699999999968,1.474680390192642,1.4636596098073515,516,524.5,84.60209616597523,75.35799393650045
1574388000,1.4716,1.4734,1.4716,1.4734,1.4694149999999966,1.4752126805773953,1.4636173194225979,491,525.8,84.12286286351375,82.09558927415684
1574402400,1.4733,1.4736,1.4697,1.4722,1.4694249999999969,1.4752411413390416,1.4636088586609521,539,526.95,71.2826207115758,80.0025265803547
1574416800,1.472,1.4739,1.4713,1.4717,1.4694849999999966,1.475368629838551,1.463601370161442,557,530.35,58.027126714031425,71.14420342970676
1574431200,1.4716,1.4746,1.4714,1.4743,1.4698149999999965,1.475994085699266,1.4636359143007271,557,530.85,60.307560586245295,63.205769337283954
1574445600,1.4741,1.4744,1.4731,1.4733,1.4702699999999966,1.4760558793695193,1.464484120630474,475,527.2,61.18333190221286,59.83933973416297
1574632800,1.4722,1.4732,1.4705,1.4709,1.4705999999999968,1.4756982349961305,1.465501765003863,540,526,50.35809756345796,57.28299668397182
1574647200,1.4707,1.4718,1.4703,1.4711,1.4709399999999966,1.4751401904811137,1.4667398095188795,540,528.15,20.83284004378398,44.12475650315138
1574661600,1.4709,1.4734,1.4708,1.4728,1.4712099999999966,1.4751515225585106,1.4672684774414826,536,529.25,17.874551381360273,29.688496329533848
1574676000,1.4726,1.4757,1.4719,1.4743,1.4715699999999967,1.475250815137504,1.4678891848624895,532,530.2,45.94909755378765,28.218829659643745
1574690400,1.4741,1.4773,1.4741,1.4766,1.4719999999999964,1.47591407716827,1.468085922831723,552,529.75,77.65082378442821,47.15815757319183
1574704800,1.4764,1.4767,1.4748,1.4753,1.4723749999999967,1.4760366253324824,1.468713374667511,497,527.65,84.08197272522214,69.22729802114578
1574719200,1.4747,1.4765,1.4735,1.4752,1.4725599999999965,1.4763958310805791,1.468724168919414,520,527.35,77.85432057423492,79.86237236129487
1574733600,1.475,1.4761,1.4738,1.4741,1.4727699999999966,1.4764573296677503,1.4690826703322428,548,528.1,57.14449355170773,73.02692895038804
1574748000,1.474,1.4771,1.4716,1.4749,1.4728699999999966,1.4766726832733383,1.4690673167266548,566,533.35,52.31188578629712,62.43689997074637
1574762400,1.4746,1.4758,1.4735,1.4747,1.4730699999999968,1.4768154505837532,1.4693245494162404,551,533.05,46.50439905161071,51.98692612987163
1574776800,1.4745,1.4764,1.4726,1.4732,1.4732499999999966,1.4766402802357663,1.469859719764227,550,532.9,36.682012168427356,45.16609900211151
1574791200,1.473,1.4737,1.4724,1.4731,1.4734299999999967,1.4763551324885478,1.4705048675114456,508,530.5,20.772749281560106,34.6530535005325
1574805600,1.4728,1.4741,1.4724,1.4732,1.4734599999999969,1.4763626884217254,1.4705573115782684,530,528.55,7.519789673222799,21.65818370773653
1574820000,1.4729,1.4765,1.4721,1.4759,1.4735999999999967,1.4766841530565884,1.470515846943405,536,532.05,28.44529463222665,18.912611195669626
1574834400,1.4756,1.4761,1.4734,1.4739,1.4737049999999967,1.4766778605883109,1.4707321394116826,558,534.15,30.51131151030728,22.158798605252017
1574848800,1.4736,1.4745,1.4726,1.4738,1.4737249999999968,1.47669476431291,1.4707552356870837,545,536.85,30.192965522853896,29.716523888462387
1574863200,1.4736,1.4758,1.4734,1.4754,1.4738849999999968,1.4768536865909827,1.4709163134090109,556,537.7,22.062656457519093,27.58897783022653
1574877600,1.4752,1.4761,1.4743,1.4758,1.4740899999999968,1.4769923438933434,1.4711876561066501,492,534.45,36.79861242900592,29.68474480312608
1574892000,1.4752,1.479,1.4748,1.4769,1.4742199999999968,1.4773706189987403,1.4710693810012532,545,533.85,67.66384407137619,42.175037652633506
1574906400,1.4766,1.4787,1.4766,1.4779,1.474449999999997,1.477950571392528,1.4709494286074658,512,535.7,85.40086208341768,63.28777286126637
1574920800,1.4776,1.4787,1.477,1.4781,1.4748099999999968,1.4782566795724557,1.471363320427538,540,535.7,100.00000000000016,84.35490205159778
1574935200,1.4781,1.4786,1.4762,1.4769,1.475099999999997,1.478208697488186,1.4719913025118079,515,534.45,86.07222069066519,90.49102759136078
1574949600,1.4767,1.4783,1.4765,1.4779,1.4753549999999969,1.4785036346367857,1.472206365363208,465,530.9,79.7097205321805,88.59398040761505
1574964000,1.4777,1.478,1.4767,1.477,1.4754899999999969,1.478677412755944,1.4723025872440496,450,526.8,63.054859204721396,76.27893347585547
1574978400,1.4771,1.4783,1.4761,1.4776,1.475539999999997,1.4788253614832956,1.4722546385166984,534,525.9,65.19216430042255,69.31891467910792
1574992800,1.4774,1.4781,1.475,1.4758,1.4755649999999971,1.4788502853867402,1.472279714613254,536,527.85,39.32537363054467,55.857465711895976
1575007200,1.4756,1.4762,1.4745,1.4754,1.475574999999997,1.4788569963549787,1.4722930036450153,487,526.2,22.64690162467043,42.38814651854566
1575021600,1.4751,1.4784,1.4747,1.4784,1.475789999999997,1.479217477217013,1.472362522782981,537,525.65,24.442163183977858,28.8048128130641
1575036000,1.4782,1.4803,1.4774,1.4783,1.4759599999999968,1.4795284170267171,1.4723915829732765,553,525,45.65286477608302,30.91397652824355
1575050400,1.4781,1.4787,1.4767,1.4783,1.476139999999997,1.4797980869422267,1.472481913057767,448,519.85,67.96760887315891,46.02087894440638
1575237600,1.4768,1.4787,1.4759,1.4764,1.4762999999999968,1.4797005881958114,1.4728994118041823,510,517.85,47.29843366024384,53.63963576982837
1575252000,1.4761,1.4766,1.475,1.4755,1.476419999999997,1.4795161912210475,1.4733238087789464,531,519,24.983689563167932,46.74991069885667
1575266400,1.4754,1.4762,1.4729,1.4736,1.4764399999999969,1.4794568858244943,1.4734231141754994,544,519.7,2.6689454660920404,24.98368956316771
1575280800,1.4734,1.4739,1.4712,1.4716,1.4762249999999968,1.4799051494643052,1.4725448505356884,535,519.65,1.486218555631543e-13,9.21754500975315
1575295200,1.4715,1.4718,1.4655,1.467,1.4758799999999968,1.4812657590068665,1.470494240993127,566,520.05,1.486218555631543e-13,0.8896484886972224
1575309600,1.4668,1.467,1.4646,1.4664,1.4755099999999968,1.4822603777731875,1.468759622226806,506,518.1,1.486218555631543e-13,-7.495238997358279e-14
1575324000,1.4663,1.4671,1.4648,1.4667,1.4750749999999968,1.4828423354555085,1.4673076645444851,517,516.15,1.2417781613256058,0.41392605377507746
1575338400,1.4665,1.4669,1.4601,1.4608,1.4743249999999968,1.4842613725814662,1.4643886274185274,534,518.25,1.2417781613256058,0.8278521075502298
1575352800,1.4607,1.4622,1.4571,1.4577,1.473364999999997,1.4855714368296595,1.4611585631703343,554,518.7,1.2417781613256058,1.2417781613253822
1575367200,1.4574,1.4626,1.457,1.4623,1.4725849999999967,1.4855054140831907,1.4596645859168027,561,521.15,11.170047682406192,4.551201335018911
1575381600,1.4622,1.4628,1.4598,1.4614,1.4717499999999968,1.4852809275395178,1.4582190724604758,549,521.6,21.412652313491865,11.274826052407663
1575396000,1.4611,1.4618,1.4598,1.46,1.4709049999999968,1.4851365810815158,1.4566734189184778,481,519.9,30.320370827036168,20.967690274311185
1575410400,1.4599,1.4638,1.4587,1.4625,1.4701349999999969,1.4844356678192892,1.4558343321807046,535,523.4,33.54158434833469,28.424869162954014
1575424800,1.462,1.4658,1.4619,1.4655,1.4695599999999966,1.4836332938603694,1.455486706139624,549,528.35,47.88900502987891,37.250320068416364
1575439200,1.4653,1.4675,1.4636,1.4645,1.4689049999999968,1.4826357647302497,1.4551742352697439,565,529.9,64.28240676412291,48.570998714111944
1575453600,1.464,1.4652,1.4605,1.4607,1.4681499999999967,1.4819416641518561,1.4543583358481373,550,530.6,73.27948675246519,61.81696618215545
1575468000,1.4605,1.4617,1.4584,1.4592,1.467339999999997,1.4812358123215092,1.4534441876784847,565,534.5,69.39726482935929,68.98638611531557
1575482400,1.4589,1.46,1.4588,1.4599,1.466414999999997,1.4796919386560925,1.4531380613439013,497,532.5,67.17140219906173,69.94938459362851
1575496800,1.4594,1.4632,1.4585,1.4603,1.465514999999997,1.477854574550003,1.4531754254499911,548,532.25,68.25431988295281,68.27432897045772
1575511200,1.4601,1.4628,1.4596,1.4617,1.4646849999999971,1.4756270793304669,1.4537429206695274,518,535.75,76.90267177224146,70.77613128475178
1575525600,1.4616,1.4637,1.46,1.4632,1.464024999999997,1.4735633174656646,1.4544866825343294,531,536.8,87.16074748808404,77.43924638109256
1575540000,1.463,1.4653,1.4628,1.4651,1.4635049999999972,1.4714921083674606,1.4555178916325338,530,536.75,96.02282194547945,86.6954137352681
1575554400,1.465,1.4658,1.4624,1.4628,1.4629649999999972,1.4694723112783596,1.4564576887216347,547,536.9,92.01578112114176,91.73311685156818
1575568800,1.4626,1.4639,1.4622,1.4634,1.462554999999997,1.4677316688204605,1.4573783311795334,488,534.55,86.5415503963,91.5267178209735
1575583200,1.4629,1.4638,1.4617,1.4623,1.462319999999997,1.4670779827739477,1.4575620172260462,513,531.9,77.21096486798099,85.2560987951407
1575597600,1.4621,1.4626,1.4609,1.4618,1.462089999999997,1.4664662541147033,1.4577137458852907,520,532.6,70.73465788020498,78.16239104816178
1575612000,1.4614,1.4618,1.4602,1.4606,1.461784999999997,1.4656545090222879,1.4579154909777061,539,533.7,56.27473841690159,68.07345372169563
1575626400,1.4603,1.4632,1.4582,1.4609,1.461789999999997,1.465654660408628,1.457925339591366,496,531.8,47.7193780907117,58.24292479593921
1575640800,1.4606,1.4652,1.4603,1.4617,1.461989999999997,1.4653710649321507,1.4586089350678433,554,531.8,49.85672196280254,51.28361282347172
1575655200,1.4615,1.4627,1.4608,1.4608,1.4619149999999972,1.465331591879682,1.4584984081203123,461,526.8,52.74477764249061,50.1069592320014
1575842400,1.4636,1.4639,1.4621,1.4632,1.4620049999999971,1.4654572311734297,1.4585527688265645,490,523.85,69.64645962285307,57.415986409381865
1575856800,1.4631,1.464,1.4626,1.4632,1.462164999999997,1.4655261158975446,1.4588038841024495,516,525.6,80.89826920013398,67.76316882182567
1575871200,1.463,1.4658,1.4626,1.465,1.4622899999999972,1.4658704469096782,1.4587095530903162,538,525.75,97.94436370859107,82.82969751052582
1575885600,1.4647,1.466,1.4641,1.4647,1.462249999999997,1.4657016662753304,1.4587983337246635,517,524.15,96.68734171217675,91.84332487363372
1575900000,1.4645,1.4653,1.4625,1.4638,1.4622149999999972,1.4655879957121918,1.4588420042878025,554,523.6,88.75378608508758,94.46183050195158
1575914400,1.4636,1.4658,1.4629,1.4655,1.4624549999999972,1.4660391177538445,1.4588708822461498,489,520.55,88.75378608508758,91.39830462745043
1575928800,1.4653,1.4661,1.464,1.4643,1.4627099999999973,1.4660488021911253,1.4593711978088693,526,518.6,82.55701930742786,86.6881971592008
1575943200,1.4641,1.4655,1.4623,1.4652,1.462974999999997,1.4662196109281733,1.4597303890718207,514,519.45,89.00604023408248,86.77228187553243
1575957600,1.465,1.468,1.4638,1.4673,1.463324999999997,1.4668389009768088,1.4598110990231854,538,518.95,89.00604023408248,86.85636659186406
1575972000,1.4672,1.4702,1.4668,1.4681,1.4636449999999972,1.4676412357378605,1.4596487642621339,539,520,97.44409288230294,91.81872445015574
1575986400,1.468,1.4689,1.4669,1.468,1.4638849999999972,1.4683000991011235,1.459469900898871,536,520.25,99.38374505444483,95.27795939027654
1576000800,1.4678,1.4683,1.4667,1.4682,1.4640399999999971,1.4688176144749612,1.459262385525033,504,518.95,99.38374505444483,98.73719433039732
1576015200,1.4681,1.4693,1.467,1.4672,1.4642599999999972,1.4691916934283056,1.4593283065716889,539,518.55,92.68500884252758,97.15083298380553
1576029600,1.4668,1.4689,1.4663,1.4666,1.4644199999999972,1.469436612410102,1.4594033875898924,532,520.75,76.69744589072896,89.5887332625669
1576044000,1.4664,1.4668,1.4635,1.4639,1.464499999999997,1.4694290972881228,1.4595709027118713,537,521.95,43.36411255739562,70.91552243021717
1576058400,1.4637,1.4639,1.4601,1.4609,1.464454999999997,1.4694970134941099,1.459412986505884,531,522.5,16.72951543597954,45.5970246280345
1576072800,1.4607,1.4609,1.4558,1.4566,1.4642549999999972,1.47013971750138,1.4583702824986144,548,522.95,1.5395092608135505e-13,20.0312093311249
1576087200,1.4564,1.4572,1.4512,1.4538,1.463899999999997,1.4712304843001318,1.4565695156998624,551,525.7,1.5395092608135505e-13,5.576505145326404
1576101600,1.4539,1.4559,1.4525,1.4525,1.4634399999999972,1.472266868078372,1.4546131319216224,523,524.15,1.5395092608135505e-13,-5.763291078943035e-14
1576116000,1.4522,1.4532,1.4512,1.4531,1.463054999999997,1.472919578048441,1.4531904219515532,531,527.65,1.9777133022174642,0.6592377674057125
1576130400,1.4529,1.4536,1.4519,1.453,1.462544999999997,1.4733378633863259,1.4517521366136683,516,528.95,3.8254839659712094,1.934399089396064
1576144800,1.4528,1.4531,1.4498,1.4506,1.4619149999999972,1.473887848452761,1.4499421515472333,536,529.95,3.8254839659712094,3.2095604113864162
1576159200,1.4504,1.4512,1.4472,1.4507,1.461199999999997,1.4740279382629373,1.4483720617370566,547,530.4,2.202671224513371,3.284546385485052
1576173600,1.4505,1.4518,1.4465,1.4469,1.460309999999997,1.4744463220136876,1.4461736779863066,565,532.8,0.3549005607596258,2.127685250414524
1576188000,1.447,1.447,1.4409,1.4443,1.4593349999999972,1.4749830382180416,1.4436869617819528,571,533.65,0.3549005607596258,0.9708241153439957
1576202400,1.4439,1.4451,1.4429,1.4444,1.4582799999999971,1.47493588184624,1.4416241181537544,516,535,0.3292667044324404,0.3463559419836855
1576216800,1.4439,1.4463,1.443,1.4457,1.457349999999997,1.4746231583701015,1.4400768416298926,576,537.5,5.251324627008733,1.9784972974000545
1576231200,1.4455,1.448,1.4449,1.4477,1.456474999999997,1.4738416202837008,1.4391083797162934,560,539.8,20.227151126609307,8.602580819349948
1576245600,1.4474,1.4567,1.4464,1.4561,1.455914999999997,1.472556427224812,1.439273572775182,583,542.05,53.23121775551036,26.236564503042587
1576260000,1.456,1.4564,1.4538,1.4538,1.4551999999999972,1.4708873197224912,1.4395126802775031,521,541.15,77.52520946889403,50.32785945033769
1576447200,1.4523,1.4553,1.4517,1.4537,1.454484999999997,1.469035914063383,1.4399340859366108,533,541,91.58867037023579,74.11503253154652
1576461600,1.4535,1.4554,1.452,1.4553,1.4538399999999971,1.4669768793887783,1.440703120611216,536,542.6,90.5562975546261,86.55672579791843
1576476000,1.4551,1.4557,1.4528,1.4528,1.453119999999997,1.4647399139444581,1.441500086055536,562,543.75,88.98388895760365,90.3762856274883
1576490400,1.4526,1.4528,1.4495,1.4497,1.452274999999997,1.4621827494960715,1.4423672505039227,510,542.65,82.55860918681776,87.36626523301562
1576504800,1.4495,1.452,1.4495,1.4512,1.4516399999999972,1.4599918620724,1.4432881379275944,554,543.5,76.1401676579367,82.56088860078582
1576519200,1.451,1.4526,1.4505,1.4521,1.451199999999997,1.4584022218848316,1.4439977781151623,504,542.15,76.30984854744004,78.33620846406461
1576533600,1.4522,1.4566,1.4518,1.4557,1.4511549999999969,1.4582318566524586,1.4440781433475351,554,542.45,87.02917425061695,79.82639681866435
1576548000,1.4555,1.4572,1.4549,1.4559,1.4512599999999969,1.4585498285357315,1.4439701714642623,541,541.95,94.47998859510771,85.93967046438803
1576562400,1.4557,1.4608,1.4555,1.4598,1.4516249999999968,1.45980347785843,1.4434465221415638,561,543.85,100.00000000000017,93.83638761524139
1576576800,1.4596,1.4617,1.4582,1.4614,1.452039999999997,1.4612526869086528,1.4428273130913414,551,544.85,100.00000000000017,98.15999619836914
1576591200,1.4614,1.462,1.4581,1.4595,1.4523649999999972,1.4621321439058288,1.4425978560941657,559,547,95.52382102567306,98.50794034189092
1576605600,1.4592,1.4606,1.4573,1.4593,1.452799999999997,1.4629801768196091,1.4426198231803848,527,546.55,88.27255070950343,94.59879057839201
1576620000,1.4591,1.461,1.4582,1.4609,1.453309999999997,1.4640261373675256,1.4425938626324684,514,544.9,85.20763672179477,89.66800281899022
1576634400,1.4606,1.4616,1.4594,1.4596,1.4539449999999972,1.464571283455533,1.4433187165444614,528,543.05,81.82022506253399,85.10013749794386
1576648800,1.4594,1.4619,1.4588,1.4599,1.4547249999999972,1.4646734420930132,1.4447765579069811,534,541.2,82.06851547188904,83.03212575207239
1576663200,1.4597,1.4601,1.4576,1.4597,1.455489999999997,1.4644487722417079,1.4465312277582862,545,542.65,77.32773227812145,80.40549093751461
1576677600,1.4595,1.4598,1.4566,1.4585,1.456129999999997,1.4639571578544965,1.4483028421454975,548,541.25,72.52572974391754,77.30732583130913
1576692000,1.4583,1.4595,1.4582,1.4587,1.456679999999997,1.463547488629601,1.4498125113703932,508,538.65,65.43055096823365,71.761337663424
1576706400,1.4586,1.4599,1.4538,1.4554,1.456644999999997,1.4635310656458749,1.4497589343541193,544,536.7,41.00114951353532,59.6524767418953
1576720800,1.4551,1.4555,1.4529,1.4536,1.4566349999999972,1.4635381224875013,1.4497318775124932,499,535.6,20.333409347993793,42.255036609920715
1576735200,1.4533,1.4554,1.4524,1.4544,1.456669999999997,1.4635201386905172,1.4498198613094768,537,535.8,4.775707508452888,22.036755456660458
1576749600,1.4543,1.4572,1.4538,1.4569,1.456749999999997,1.4635715833995648,1.4499284166004294,547,536.35,17.968071209738326,14.35906268872813
1576764000,1.4564,1.4571,1.4514,1.4527,1.4567449999999968,1.463578293501787,1.4499117064982068,563,536.4,17.968071209738326,13.570616642642975
1576778400,1.4526,1.4528,1.4514,1.4522,1.456869999999997,1.4632603364604932,1.4504796635395008,526,537.2,14.290598398444372,16.742246939306803
1576792800,1.4518,1.4526,1.4496,1.4496,1.456789999999997,1.4634945954448808,1.450085404555113,535,536.25,1.8237263551175906e-13,10.752889869394089
1576807200,1.4493,1.4519,1.4487,1.4513,1.456749999999997,1.463574514640526,1.4499254853594683,521,537.1,6.373790982103927,6.8881297935159544
1576821600,1.451,1.4524,1.4496,1.4509,1.4565099999999969,1.4637878843134648,1.4492321156865289,544,536.6,12.372248591607127,6.248679857903539
1576836000,1.4506,1.451,1.4488,1.4491,1.456169999999997,1.4641331903203125,1.4482068096796816,545,536.8,13.225294438519542,10.657111337409992
1576850400,1.4491,1.4496,1.4475,1.4488,1.455619999999997,1.4640122821734673,1.4472277178265267,563,536.9,6.863330624124621,10.820291218083556
1576864800,1.4486,1.4496,1.4478,1.4486,1.4549799999999968,1.4634633012489278,1.446496698751066,505,534.6,0.8648730146214199,6.984499359088321
1577052000,1.4504,1.4508,1.4467,1.4472,1.454364999999997,1.4632235043928654,1.4455064956071286,534,533.35,0.011827167709005307,2.580010268818142
1577066400,1.4471,1.4486,1.4463,1.4479,1.4537949999999968,1.4627761970293554,1.4448138029706383,529,533.45,4.701998319379955,1.8595661672365864
1577080800,1.4477,1.4482,1.445,1.4456,1.453029999999997,1.4620663930901052,1.4439936069098886,540,534.75,4.701998319379955,3.1386079354894316
1577095200,1.4454,1.4463,1.443,1.4457,1.4523349999999968,1.4613813860232368,1.443288613976757,511,533.9,5.342295618820522,4.915430752526603
1577109600,1.4453,1.4475,1.4446,1.4451,1.4515949999999969,1.4604646054072594,1.4427253945927343,522,533.3,0.6402972994407493,3.5615304125468685
1577124000,1.4449,1.4456,1.4438,1.4443,1.450824999999997,1.459415896349002,1.4422341036509918,503,531.2,0.6402972994407493,2.207630072567133
1577138400,1.4442,1.4464,1.4427,1.4458,1.4501899999999968,1.4582807107277374,1.4420992892722562,526,530.1,17.34795485288613,6.209516483922336
1577152800,1.4456,1.4464,1.4445,1.4456,1.4495349999999967,1.456847530347487,1.4422224696525063,532,531.3,33.42281294904657,17.13702170045761
1577167200,1.4453,1.4457,1.444,1.4457,1.4490499999999966,1.456020939684322,1.4420790603156712,545,531.35,50.71518985596066,33.82865255263091
1577181600,1.4455,1.4464,1.4446,1.4449,1.4486149999999967,1.4554809376694855,1.4417490623305078,535,533.15,45.89624510313993,43.34474930271551
1577196000,1.4447,1.4453,1.4426,1.4437,1.4480799999999967,1.454723372643558,1.4414366273564354,526,532.6,35.69279094693989,44.101408635346615
1577210400,1.444,1.4449,1.4425,1.4435,1.4474099999999965,1.452975572754113,1.4418444272458801,500,530.25,22.59209125815619,34.72704243607846
1577224800,1.4444,1.4461,1.4434,1.4449,1.4470199999999966,1.4521219996157335,1.4419180003842598,203,512.25,43.39641449142431,33.89376556550659
1577239200,1.4449,1.4452,1.4442,1.4445,1.4466349999999966,1.451254642852186,1.4420153571478072,229,497.4,66.05985561562862,44.016120455069505
1577253600,1.4443,1.4465,1.4439,1.4449,1.4463999999999966,1.4508681092287143,1.4419318907712788,137,477.5,95.20151173083157,68.21926061262796
1577268000,1.4454,1.4466,1.4444,1.4445,1.4460599999999968,1.4499870345143533,1.4421329654856403,121,457.5,90.38346230507362,83.8816098838444
1577282400,1.4446,1.4458,1.4439,1.4452,1.4457749999999967,1.4490245384410165,1.4425254615589769,120,436.3,95.18195057424224,93.58897487004894
1577296800,1.4446,1.4459,1.4429,1.4451,1.4455749999999967,1.4484524120454485,1.442697587954545,119,415,94.09705110046308,93.22082132659277
1577311200,1.4447,1.445,1.4432,1.4434,1.4453049999999965,1.4479229954316908,1.4426870045683022,411,407.4,80.6978578889036,89.99228652120276
1577325600,1.4432,1.4437,1.4428,1.4432,1.4450349999999967,1.447332193957373,1.4427378060426206,394,401.85,58.82724495697641,77.87405131544749
1577340000,1.443,1.4436,1.4423,1.4436,1.4448549999999964,1.4470048604797052,1.4427051395202877,395,394.9,45.94882341142989,61.824642085769746
